,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Date: 05/13/22,,,,,CUSTOMER PRICE BOOK,,,,,,,,,,,,,,,
M & M ELECTRICAL SUPPLY,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Item Category Code,Item No.,,UPC Code,Description,,Price/E,List Price/E,Item Multipl. Group,,,Master Qty,Inner Qty,,,,,,,,
COND-HDG,LB6MHDG,,751338866188,"2"" RIGID LB MALL IRON HDG 1-PK",,78.8073,210.1529,CBMH,,,1,1,,,,,,,,
COND-BODY,LB6SS,,751338208926,"2"" EMT & RIGID LB 5-PK",,21.5904,102.1836,CBCOMBO,,,5,5,,,,,,,,
COND-BODY,LB6SSCG,,751338837737,"2"" EMT & RIGID LB W/ C&G 5PK",,25.9085,112.4020,CBACOMBOCG,,,5,5,,,,,,,,
COND-BODY,LB7,,751338209008,"2-1/2"" RIGID  ""LB""  1-PK",,55.5171,191.8308,CBA,,,1,1,,,,,,,,
COND-BODY,LB7CG,,751338209015,"2-1/2"" RIGID LB W/COVER& GASKET 1PK.",,67.0034,234.6449,CBACG,,,1,1,,,,,,,,
COND-BODY,LB7G7,,751338869110,"2-1/2"" LB TYPE FM 7 GRAY IRON CB 1-PK",,132.6712,353.7898,F7CB,,,1,1,,,,,,,,
COND-BODY,LB7M,,751338210004,"2-1/2"" RIGID MAL LB  1-PK",,79.8599,262.6917,CBM,,,1,1,,,,,,,,
COND-HDG,LB7MHDG,,751338866195,"2-1/2"" RIGID LB MALL IRON HDG 1PK",,150.4671,401.2455,CBMH,,,1,1,,,,,,,,
COND-BODY,LB8,,751338209107,"3"" RIGID  ""LB""  1-PK",,63.1746,228.0079,CBA,,,1,1,,,,,,,,
COND-BODY,LB8CG,,751338209114,"3"" RIGID LB W/COVER & GASKET 1PK.",,75.6180,273.1054,CBACG,,,1,1,,,,,,,,
COND-BODY,LB8G7,,751338869127,"3"" LB TYPE FM 7 GRAY IRON CB 1-PK",,170.4450,454.5199,F7CB,,,1,1,,,,,,,,
COND-BODY,LB8M,,751338210103,"3"" RIGID MAL LB  1-PK",,124.3639,349.0918,CBM,,,1,1,,,,,,,,
COND-HDG,LB8MHDG,,751338866201,"3"" RIGID LB MALL IRON HDG 1PK",,165.0985,440.2626,CBMH,,,1,1,,,,,,,,
COND-BODY,LB9,,751338209206,"3-1/2"" RIGID  ""LB""  1-PK",,95.7190,383.0535,CBA,,,1,1,,,,,,,,
COND-BODY,LB9CG,,751338209213,"3-1/2"" RIG.LB W/COV.& GASKET 1PK.",,116.0594,449.7362,CBACG,,,1,1,,,,,,,,
COND-BODY,LB9G7,,751338869134,"3-1/2"" LB TYPE FM 7 GRAY IRON CB 1-PK",,244.9476,653.1935,F7CB,,,1,1,,,,,,,,
COND-BODY,LB9M,,751338210202,"3-1/2"" RIGID MAL LB 1-PK",,185.9612,591.7269,CBM,,,1,1,,,,,,,,
COND-HDG,LB9MHDG,,751338866218,"3-1/2"" RIGID LB MALL IRON HDG 1PK",,268.2068,715.2182,CBMH,,,1,1,,,,,,,,
COND-BODY,LL1,,751338210400,"1/2"" RIGID  ""LL"" 10/100-PK",,3.5632,12.4645,CBA,,,100,10,,,,,,,,
COND-BODY,LL10,,751338211308,"4"" RIGID  LL 1-PK",,103.3767,456.0159,CBA,,,1,1,,,,,,,,
COND-BODY,LL10CG,,751338211315,"4"" RIG.LL W/COV.& GASKET 1PK",,124.4349,615.0463,CBACG,,,1,1,,,,,,,,
COND-BODY,LL10G7,,751338869349,"4"" LL TYPE FM 7 GRAY IRON CB 1-PK",,312.6114,833.6305,F7CB,,,1,1,,,,,,,,
COND-BODY,LL10M,,751338212305,"4"" RIGID MAL LL 1-PK",,219.3221,755.7535,CBM,,,1,1,,,,,,,,
COND-HDG,LL10MHDG,,751338866324,"4"" RIGID LL MALL IRON HDG 1PK",,347.8728,927.6608,CBMH,,,1,1,,,,,,,,
COND-BODY,LL1CG,,751338210417,"1/2"" RIG.LL W/COV.& GASKET 10/50",,4.2116,18.5584,CBACG,,,100,10,,,,,,,,
COND-BODY,LL1G7,,751338869257,"1/2"" LL TYPE FM 7 GRAY IRON CB 10-PK",,10.4843,27.9580,F7CB,,,10,1,,,,,,,,
COND-BODY,LL1M,,751338211407,"1/2"" RIGID MAL LL 10-PK",,6.2591,19.7699,CBM,,,10,10,,,,,,,,
COND-HDG,LL1MHDG,,751338866232,"1/2"" RIGID LL MALL IRON HDG 10PK",,11.8865,31.6974,CBMH,,,10,1,,,,,,,,
COND-BODY,LL1SS,,751338210424,"1/2""EMT & RIGID LL 10/100PK",,3.8117,13.3470,CBCOMBO,,,100,10,,,,,,,,
COND-BODY,LL1SSCG,,751338837744,"1/2"" EMT & RIGID LL W/C&G",,4.5694,14.6818,CBACOMBOCG,,,100,10,,,,,,,,
COND-BODY,LL2,,751338210509,"3/4"" RIGID  ""LL"" 10/50-PK",,4.2221,16.4165,CBA,,,50,10,,,,,,,,
COND-BODY,LL2CG,,751338210516,"3/4"" RIG.LL W/COV.& GASKET 10/50",,5.0540,23.4350,CBACG,,,50,10,,,,,,,,
COND-BODY,LL2G7,,751338869264,"3/4"" LL TYPE FM 7 GRAY IRON CB 10-PK",,13.3540,35.6106,F7CB,,,10,1,,,,,,,,
COND-BODY,LL2M,,751338211506,"3/4"" RIGID MAL LL 10-PK",,7.3845,23.3391,CBM,,,10,10,,,,,,,,
COND-HDG,LL2MHDG,,751338866249,"3/4"" RIGID LL MALL IRON HDG 10PK",,13.9930,37.3147,CBMH,,,10,1,,,,,,,,
COND-BODY,LL2SS,,751338210523,"3/4""EMT & RIGID LL 10/50PK",,4.5166,17.6526,CBCOMBO,,,50,10,,,,,,,,
COND-BODY,LL2SSCG,,751338837751,"3/4"" EMT & RIGID LL W/C&G",,5.4200,19.4178,CBACOMBOCG,,,50,10,,,,,,,,
COND-BODY,LL3,,751338210608,"1"" RIGID ""LL"" 5/25-PK",,5.7110,23.7128,CBA,,,25,5,,,,,,,,
COND-BODY,LL3CG,,751338210615,"1"" RIG.LL W/COV.& GASKET 5/25",,6.8531,34.3225,CBACG,,,25,5,,,,,,,,
COND-BODY,LL3G7,,751338869271,"1"" LL TYPE FM 7 GRAY IRON CB 5-PK",,19.0935,50.9161,F7CB,,,5,1,,,,,,,,
COND-BODY,LL3M,,751338211605,"1"" RIGID MAL LL 5-PK",,11.0771,34.7596,CBM,,,5,5,,,,,,,,
COND-HDG,LL3MHDG,,751338866256,"1"" RIGID LL MALL IRON HDG 5PK",,20.0748,53.5327,CBMH,,,5,1,,,,,,,,
COND-BODY,LL3SS,,751338210622,"1""EMT & RIGID LL 5/25PK",,6.1092,25.4023,CBCOMBO,,,25,5,,,,,,,,
COND-BODY,LL3SSCG,,751338837768,"1"" EMT & RIGID LL W/C&G",,7.3310,27.9427,CBACOMBOCG,,,25,5,,,,,,,,
COND-BODY,LL4,,751338210707,"1-1/4"" RIGID  ""LL"" 2/10-PK",,11.4703,41.0416,CBA,,,10,2,,,,,,,,
COND-BODY,LL4CG,,751338210714,"1-1/4"" RIG.LL W/COV.& GASKET 2/10",,13.7453,52.6764,CBACG,,,10,2,,,,,,,,
COND-BODY,LL4G7,,751338869288,"1-1/4"" LL TYPE FM 7 GRAY IRON CB 10-PK",,31.5292,84.0778,F7CB,,,10,1,,,,,,,,
COND-BODY,LL4M,,751338211704,"1-1/4"" RIGID MAL LL 5-PK",,21.4577,68.0409,CBM,,,5,1,,,,,,,,
COND-HDG,LL4MHDG,,751338866263,"1-1/4"" RIGID LL MALL IRON HDG 5PK",,29.4593,78.5582,CBMH,,,5,1,,,,,,,,
COND-BODY,LL4SS,,751338210721,"1-1/4""EMT & RIGID LL 2/10PK",,12.2704,43.9158,CBCOMBO,,,10,2,,,,,,,,
COND-BODY,LL4SSCG,,751338837775,"1-1/4"" EMT & RIGID LL W/C&G",,14.7245,48.3075,CBACOMBOCG,,,10,2,,,,,,,,
COND-BODY,LL5,,751338210806,"1-1/2"" RIGID  ""LL"" 2/10-PK",,12.9347,51.6819,CBA,,,10,2,,,,,,,,
COND-BODY,LL5CG,,751338210813,"1-1/2"" RIGID LL W/COVER &  GASKET",,15.5065,67.8750,CBACG,,,10,2,,,,,,,,
COND-BODY,LL5G7,,751338869295,"1-1/2"" LL TYPE FM 7 GRAY IRON CB 10-PK",,40.1385,107.0359,F7CB,,,10,1,,,,,,,,
COND-BODY,LL5M,,751338211803,"1-1/2"" RIGID MAL LL 10-PK",,24.9670,78.3857,CBM,,,10,0,,,,,,,,
COND-HDG,LL5MHDG,,751338866270,"1-1/2"" RIGID LL MALL IRON HDG 2-PK",,40.8105,108.8280,CBMH,,,2,1,,,,,,,,
COND-BODY,LL5SS,,751338210820,"1-1/2""EMT & RIGID LL 2/10PK",,13.8367,55.3974,CBCOMBO,,,10,2,,,,,,,,
COND-BODY,LL5SSCG,,751338837782,"1-1/2"" EMT & RIGID LL W/C&G",,16.6039,60.9370,CBACOMBOCG,,,10,2,,,,,,,,
COND-BODY,LL6,,751338210905,"2"" RIGID LL  5-PK",,20.1829,85.1229,CBA,,,5,5,,,,,,,,
COND-BODY,LL6CG,,751338210912,"2"" RIG.LL W/COV.& GASKET 1/5",,24.2169,107.4654,CBACG,,,5,1,,,,,,,,
COND-BODY,LL6G7,,751338869301,"2"" LL TYPE FM 7 GRAY IRON CB 5-PK",,65.9663,175.9102,F7CB,,,5,1,,,,,,,,
COND-BODY,LL6M,,751338211902,"2"" RIGID MAL LL 5-PK",,40.7916,131.0002,CBM,,,5,1,,,,,,,,
COND-HDG,LL6MHDG,,751338866287,"2"" RIGID LL MALL IRON HDG 1-PK",,78.8073,210.1529,CBMH,,,1,1,,,,,,,,
COND-BODY,LL6SS,,751338210929,"2""EMT & RIGID LL 5PK",,21.5904,102.1836,CBCOMBO,,,5,5,,,,,,,,
COND-BODY,LL6SSCG,,751338837799,"2"" EMT & RIGID LL W/C&G",,25.9085,112.4020,CBACOMBOCG,,,5,5,,,,,,,,
COND-BODY,LL7,,751338211001,"2-1/2"" RIGID ""LL""  1-PK",,55.5171,252.2948,CBA,,,1,1,,,,,,,,
COND-BODY,LL7CG,,751338211018,"2-1/2"" RIG.LL W/COV.& GASKET 1PK",,67.0034,348.4986,CBACG,,,1,1,,,,,,,,
COND-BODY,LL7G7,,751338869318,"2-1/2"" LL TYPE FM 7 GRAY IRON CB 1-PK",,117.4082,313.0884,F7CB,,,1,1,,,,,,,,
COND-BODY,LL7M,,751338212008,"2-1/2"" RIGID MAL LL 1-PK",,79.8599,262.6917,CBM,,,1,1,,,,,,,,
COND-HDG,LL7MHDG,,751338866294,"2-1/2"" RIGID LL MALL IRON HDG 1PK",,133.3583,355.6221,CBMH,,,1,1,,,,,,,,
COND-BODY,LL8,,751338211100,"3"" RIGID  ""LL""  1-PK",,63.1746,296.4103,CBA,,,1,1,,,,,,,,
COND-BODY,LL8CG,,751338211117,"3"" RIG.LL W/COV.& GASKET 1PK",,75.6180,403.0914,CBACG,,,1,1,,,,,,,,
COND-BODY,LL8G7,,751338869325,"3"" LL TYPE FM 7 GRAY IRON CB 1-PK",,170.4450,454.5199,F7CB,,,1,1,,,,,,,,
COND-BODY,LL8M,,751338212107,"3"" RIGID MAL LL 1-PK",,124.3639,349.0918,CBM,,,1,1,,,,,,,,
COND-HDG,LL8MHDG,,751338866300,"3"" RIGID LL MALL IRON HDG 1PK",,178.3063,475.4834,CBMH,,,1,1,,,,,,,,
COND-BODY,LL9,,751338211209,"3-1/2"" RIGID  LL 1-PK",,95.7190,414.9746,CBA,,,1,1,,,,,,,,
COND-BODY,LL9CG,,751338211216,"3-1/2"" RIG.LL W/COV.& GASKET 1PK",,116.0594,564.2578,CBACG,,,1,1,,,,,,,,
COND-BODY,LL9M,,751338212206,"3-1/2"" RIGID MAL LL 1-PK",,209.1678,665.5700,CBM,,,1,1,,,,,,,,
COND-HDG,LL9MHDG,,751338866317,3-1/2' RIGID LL MALL IRON HDG 1PK,,256.3393,683.5715,CBMH,,,1,1,,,,,,,,
COND-BODY,LR1,,751338212404,"1/2"" RIGID  ""LR"" 10/100-PK",,3.5632,12.4645,CBA,,,100,10,,,,,,,,
COND-BODY,LR10,,751338213302,"4"" RIGID LR  1-PK",,103.3767,456.0159,CBA,,,1,1,,,,,,,,
COND-BODY,LR10CG,,751338213319,"4"" RIG.LR W/COV.& GASKET 1PK",,124.4349,615.0463,CBACG,,,1,1,,,,,,,,
COND-BODY,LR10G7,,751338869547,"4"" LR TYPE FM 7 GRAY IRON CB 1-PK",,312.6114,833.6305,F7CB,,,1,1,,,,,,,,
COND-BODY,LR10M,,751338214309,"4"" RIGID MAL LR 1-PK",,194.0904,668.8084,CBM,,,1,1,,,,,,,,
COND-HDG,LR10MHDG,,751338866423,"4"" RIGID LR MALL IRON HDG 1PK",,347.8728,927.6608,CBMH,,,1,1,,,,,,,,
COND-BODY,LR1CG,,751338212411,"1/2"" RIG.LR W/COV.& GASKET 10/100-PK",,4.2221,18.5584,CBACG,,,100,10,,,,,,,,
COND-BODY,LR1G7,,751338869455,"1/2"" LR TYPE FM 7 GRAY IRON CB 10-PK",,10.4843,27.9580,F7CB,,,10,1,,,,,,,,
COND-BODY,LR1M,,751338213401,"1/2"" RIGID MAL LR 10-PK",,6.2591,19.7699,CBM,,,10,10,,,,,,,,
COND-HDG,LR1MHDG,,751338866331,"1/2"" RIGID LR MALL IRON HDG 10PK",,11.8865,31.6974,CBMH,,,10,1,,,,,,,,
COND-BODY,LR1SS,,751338212428,"1/2""EMT & RIGID LR 10/100PK",,3.8117,13.3470,CBCOMBO,,,100,10,,,,,,,,
COND-BODY,LR1SSCG,,751338837805,"1/2"" EMT & RIGID LR W/C&G",,4.5694,14.6818,CBACOMBOCG,,,100,10,,,,,,,,
COND-BODY,LR2,,751338212503,"3/4"" RIGID  ""LR""10/50-PK",,4.2221,16.4165,CBA,,,50,10,,,,,,,,
COND-BODY,LR2CG,,751338212510,"3/4"" RIG.LR W/COV.& GASKET 10/50-PK",,5.0540,23.4350,CBACG,,,50,10,,,,,,,,
COND-BODY,LR2G7,,751338869462,"3/4"" LR TYPE FM 7 GRAY IRON CB 10-PK",,13.3540,35.6106,F7CB,,,10,1,,,,,,,,
COND-BODY,LR2M,,751338213500,"3/4"" RIGID MAL LR 10-PK",,7.3845,23.3391,CBM,,,10,10,,,,,,,,
COND-HDG,LR2MHDG,,751338866348,"3/4"" RIGID LR MALL IRON HDG 10PK",,13.9930,37.3147,CBMH,,,10,1,,,,,,,,
COND-BODY,LR2SS,,751338212527,"3/4""EMT & RIGID LR 10/50PK",,4.5166,17.6526,CBCOMBO,,,50,10,,,,,,,,
COND-BODY,LR2SSCG,,751338837812,"3/4"" EMT & RIGID LR W/C&G",,5.4200,19.4178,CBACOMBOCG,,,50,10,,,,,,,,
COND-BODY,LR3,,751338212602,"1"" RIGID  ""LR""  5/25-PK",,5.7110,23.7128,CBA,,,25,5,,,,,,,,
COND-BODY,LR3CG,,751338212619,"1"" RIG.LR W/COV.& GASKET 5/25-PK",,6.8531,34.3225,CBACG,,,25,5,,,,,,,,
COND-BODY,LR3G7,,751338869479,"1"" LR TYPE FM 7 GRAY IRON CB 5-PK",,19.0935,50.9161,F7CB,,,5,1,,,,,,,,
COND-BODY,LR3M,,751338213609,"1"" RIGID MAL LR 5-PK",,11.0768,34.7596,CBM,,,5,5,,,,,,,,
COND-HDG,LR3MHDG,,751338866355,"1"" RIGID LR MALL IRON HDG 5PK",,20.0748,53.5327,CBMH,,,5,1,,,,,,,,
COND-BODY,LR3SS,,751338212626,"1""EMT & RIGID LR 5/25PK",,6.1092,25.4023,CBCOMBO,,,25,5,,,,,,,,
COND-BODY,LR3SSCG,,751338837829,"1"" EMT & RIGID LR W/C&G",,7.3310,27.9427,CBACOMBOCG,,,25,5,,,,,,,,
COND-BODY,LR4,,751338212701,"1-1/4"" RIGID ""LR"" 2/10-PK",,11.4703,41.0281,CBA,,,10,2,,,,,,,,
COND-BODY,LR4CG,,751338212718,"1-1/4"" RIG.LR W/COV.& GASKET 2/10-PK",,13.7453,52.6764,CBACG,,,10,2,,,,,,,,
COND-BODY,LR4G7,,751338869486,"1-1/4"" LR TYPE FM 7 GRAY IRON CB 10-PK",,31.5292,84.0778,F7CB,,,10,1,,,,,,,,
COND-BODY,LR4M,,751338213708,"1-1/4"" RIGID MAL LR 5-PK",,21.4577,68.0409,CBM,,,5,1,,,,,,,,
COND-HDG,LR4MHDG,,751338866362,"1-1/4"" RIGID LR MALL IRON HDG 5PK",,27.2772,72.7391,CBMH,,,5,1,,,,,,,,
COND-BODY,LR4SS,,751338212725,"1-1/4""EMT & RIGID LR 2/10PK",,12.2704,43.9158,CBCOMBO,,,10,2,,,,,,,,
COND-BODY,LR4SSCG,,751338837836,"1-1/4"" EMT & RIGID LR W/C&G 2/10-PK",,14.7245,48.3075,CBACOMBOCG,,,10,2,,,,,,,,
COND-BODY,LR5,,751338212800,"1-1/2"" RIGID  ""LR"" 2/10-PK",,12.9347,51.6819,CBA,,,10,2,,,,,,,,
COND-BODY,LR5CG,,751338212817,"1-1/2"" RIG.LR W/COV.& GASKET 2/10-PK",,15.5065,67.8750,CBACG,,,10,2,,,,,,,,
COND-BODY,LR5G7,,751338869493,"1-1/2"" LR TYPE FM 7 GRAY IRON CB 10-PK",,40.1385,107.0359,F7CB,,,10,1,,,,,,,,
COND-BODY,LR5M,,751338213807,"1-1/2"" RIGID MAL LR 10-PK",,24.9670,78.3857,CBM,,,10,0,,,,,,,,
COND-HDG,LR5MHDG,,751338866379,"1-1/2"" RIGID LR MALL IRON HDG 2-PK",,46.1159,122.9756,CBMH,,,2,1,,,,,,,,
COND-BODY,LR5SS,,751338212824,"1-1/2""EMT & RIGID LR 2/10PK",,13.8367,55.3957,CBCOMBO,,,10,2,,,,,,,,
COND-BODY,LR5SSCG,,751338837843,"1-1/2"" EMT & RIGID LR W/C&G 2/10-PK",,16.6039,60.9370,CBACOMBOCG,,,10,2,,,,,,,,
COND-BODY,LR6,,751338212909,"2"" RIGID  ""LR""  5-PK",,20.1829,85.1229,CBA,,,5,5,,,,,,,,
COND-BODY,LR6CG,,751338212916,"2"" RIG.LR W/COV.& GASKET 1/5-PK",,24.2169,107.4654,CBACG,,,5,5,,,,,,,,
COND-BODY,LR6G7,,751338869509,"2"" LR TYPE FM 7 GRAY IRON CB 5-PK",,65.9663,175.9102,F7CB,,,5,1,,,,,,,,
COND-BODY,LR6M,,751338213906,"2"" RIGID MAL LR 5-PK",,40.7916,131.0002,CBM,,,5,5,,,,,,,,
COND-HDG,LR6MHDG,,751338866386,"2"" RIGID LR MALL IRON HDG 1-PK",,79.6314,212.3505,CBMH,,,1,1,,,,,,,,
COND-BODY,LR6SS,,751338212923,"2""EMT & RIGID LR 5PK",,21.5904,102.1836,CBCOMBO,,,5,5,,,,,,,,
COND-BODY,LR6SSCG,,751338837850,"2"" EMT & RIGID LR W/C&G 5-PK",,25.8962,112.4020,CBACOMBOCG,,,5,5,,,,,,,,
COND-BODY,LR7,,751338213005,"2-1/2"" RIGID  ""LR""  1-PK",,55.5171,252.2948,CBA,,,1,1,,,,,,,,
COND-BODY,LR7CG,,751338213012,"2-1/2"" RIG.LR W/COV.& GASKET 1PK",,67.0034,348.4986,CBACG,,,1,1,,,,,,,,
COND-BODY,LR7G7,,751338869516,"2-1/2"" LR TYPE FM 7 GRAY IRON CB 1-PK",,132.6712,353.7898,F7CB,,,1,1,,,,,,,,
COND-BODY,LR7M,,751338214002,"2-1/2"" RIGID MAL LR 1-PK",,79.8599,262.6917,CBM,,,1,1,,,,,,,,
COND-HDG,LR7MHDG,,751338866393,"2-1/2"" RIGID LR MALL IRON HDG 1PK",,130.0743,346.8649,CBMH,,,1,1,,,,,,,,
COND-BODY,LR8,,751338213104,"3"" RIGID LR  1-PK",,63.1746,296.4103,CBA,,,1,1,,,,,,,,
COND-BODY,LR8CG,,751338213111,"3"" RIG.LR W/COV.& GASKET 1PK",,75.6180,403.0914,CBACG,,,1,1,,,,,,,,
COND-BODY,LR8G7,,751338869523,"3"" LR TYPE FM 7 GRAY IRON CB 1-PK",,170.4450,454.5199,F7CB,,,1,1,,,,,,,,
COND-BODY,LR8M,,751338214101,"3"" RIGID MAL LR 1-PK",,124.3639,349.0918,CBM,,,1,1,,,,,,,,
COND-HDG,LR8MHDG,,751338866409,"3"" RIGID LR MALL IRON HDG 1PK",,178.3063,475.4834,CBMH,,,1,1,,,,,,,,
COND-BODY,LR9,,751338213203,"3-1/2"" RIGID LR  1-PK",,95.7190,414.9746,CBA,,,1,1,,,,,,,,
COND-BODY,LR9CG,,751338213210,"3-1/2"" RIG.LR W/COV.& GASKET 1PK",,116.0594,564.2578,CBACG,,,1,1,,,,,,,,
COND-BODY,LR9M,,751338214200,"3-1/2"" RIGID MAL LR 1-PK",,185.9612,591.7269,CBM,,,1,1,,,,,,,,
COND-HDG,LR9MHDG,,751338866416,"3-1/2"" RIGID LR MALL IRON HDG 1PK",,256.3393,683.5715,CBMH,,,1,1,,,,,,,,
FLXC-NLN,LTF1,,751338301702,"1"" LT CORD GRIP 10/100-PK",,5.9955,16.2040,LTF,,,100,10,,,,,,,,
FLXC-NLN,LTF11,,751338302501,LT CORD GRIP PG HUB 25/100PK,,2.1137,5.7126,LTF,,,100,25,,,,,,,,
FLXC-NLN,LTF12,,751338301306,"1/2"" BLACK LT CORD GRIP 25/100-PK",,2.3165,6.2607,LTF,,,100,25,,,,,,,,
FLXC-NLN,LTF12G,,751338301313,"1/2"" GREY LT CORD GRIP 25/100-PK",,2.0848,5.6346,LTF,,,100,25,,,,,,,,
FLXC-NLN,LTF13,,751338302600,LT CORD GRIP PG HUB 25/100PK,,2.2211,6.0031,LTF,,,100,25,,,,,,,,
FLXC-NLN,LTF16,,751338302709,LT CORD GRIP PG HUB 10/100PK,,2.5665,6.9364,LTF,,,100,10,,,,,,,,
FLXC-NLN,LTF1G,,751338301184,"1"" LT.CORD GRIP",,3.0786,8.3206,LTF,,,100,10,,,,,,,,
FLXC-NLN,LTF21,,751338302808,LT CORD GRIP PG HUB 10/100PK,,3.4067,9.2072,LTF,,,100,10,,,,,,,,
FLXC-NLN,LTF29,,751338302907,LT CORD GRIP PG HUB 10/100PK,,5.4505,14.7312,LTF,,,100,10,,,,,,,,
FLXC-NLN,LTF34,,751338301504,"3/4"" LT CORD GRIP 10/100-PK",,3.6792,9.9437,LTF,,,100,10,,,,,,,,
FLXC-NLN,LTF34G,,751338301214,"3/4"" LT CORD GRIP GREY 10/100pk",,2.1222,5.7358,LTF,,,100,10,,,,,,,,
FLXC-NLN,LTF38,,751338301108,"3/8"" LT CORD GRIP  25/100-PK",,1.7414,4.7066,LTF,,,100,25,,,,,,,,
FLXC-NLN,LTF7,,751338302303,LT CORD GRIP PG HUB 100/1000PK,,1.7985,4.8609,LTF,,,1000,100,,,,,,,,
FLXC-NLN,LTF9,,751338302402,LT CORD GRIP PG HUB 25/100PK,,1.9077,5.1560,LTF,,,100,25,,,,,,,,
STL BX-CV,MAB71,,751338019416,"1 GANG MASONRY BOX, CONC KO 2-1/2"" DEEP-20PK",,4.0966,10.9242,STLBOX,,,20,0,,,,,,,,
STL BX-CV,MAB72,,751338019423,"2 GANG MASONRY BOX, CONC KO 2-1/2"" DEEP-10PK",,5.9953,15.9874,STLBOX,,,10,0,,,,,,,,
STL BX-CV,MAB73,,751338019430,"3 GANG MASONRY BOX, CONC KO 2-1/2"" DEEP-10PK",,7.9827,21.2872,STLBOX,,,10,0,,,,,,,,
STL BX-CV,MAB74,,751338019447,"4 GANG MASONRY BOX, CONC KO 2-1/2"" DEEP-5PK",,10.5183,28.0487,STLBOX,,,5,0,,,,,,,,
STL BX-CV,MAB75,,751338019454,"5 GANG MASONRY BOX, CONC KO 2-1/2"" DEEP-5PK",,19.3799,51.6796,STLBOX,,,5,0,,,,,,,,
STL BX-CV,MAB91,,751338019461,"1 GANG MASONRY BOX, CONC KO 3-1/2"" DEEP-20PK",,4.9553,13.2140,STLBOX,,,20,0,,,,,,,,
STL BX-CV,MAB92,,751338019478,"2 GANG MASONRY BOX, CONC KO 3-1/2"" DEEP-10PK",,6.9490,18.5306,STLBOX,,,10,0,,,,,,,,
STL BX-CV,MAB93,,751338019485,"3 GANG MASONRY BOX, CONC KO 3-1/2"" DEEP-10PK",,9.5905,25.5746,STLBOX,,,10,0,,,,,,,,
STL BX-CV,MAB94,,751338019492,"4 GANG MASONRY BOX, CONC KO 3-1/2"" DEEP-5PK",,11.1408,29.7089,STLBOX,,,5,0,,,,,,,,
STL BX-CV,MAB95,,751338019508,"5 GANG MASONRY BOX, CONC KO 3-1/2"" DEEP-1PK",,15.1073,40.2861,STLBOX,,,1,0,,,,,,,,
STL BX-CV,MAB96,,751338019515,"6 GANG MASONRY BOX, CONC KO 3-1/2"" DEEP-1PK",,20.4915,54.6439,STLBOX,,,1,0,,,,,,,,
STL BX-CV,MAG71,,751338019393,"1 GANG MSNRY BX GANGABLE,CONC KO 2-1/2""DP-20PK",,5.0197,13.3858,STLBOX,,,20,0,,,,,,,,
STL BX-CV,MAG91,,751338019409,"1 GANG MSNRY BX GANGABLE,CONC KO 3-1/2""DP-20PK",,5.1829,13.8210,STLBOX,,,20,0,,,,,,,,
COND-HDG,MC10CGHDG,,751338009639,"4"" MOGUL ""C""  BODY W/CG MALL HDG-1PK",,"1,032.1826","2,789.6826",MOGULCBH,,,1,0,,,,,,,,
COND-HDG,MC3CGHDG,,751338009561,"1"" MOGUL ""C""  BODY W/CG MALL HDG-1PK",,102.7212,277.6248,MOGULCBH,,,1,0,,,,,,,,
COND-HDG,MC4CGHDG,,751338009578,"1-1/4"" MOGUL ""C""  BODY W/CG MALL HDG-1PK",,132.7949,358.9052,MOGULCBH,,,1,0,,,,,,,,
COND-HDG,MC5CGHDG,,751338009585,"1-1/2"" MOGUL ""C""  BODY W/CG MALL HDG-1PK",,209.4303,566.0279,MOGULCBH,,,1,0,,,,,,,,
COND-HDG,MC6CGHDG,,751338009592,"2"" MOGUL ""C""  BODY W/CG MALL HDG-1PK",,250.2288,676.2940,MOGULCBH,,,1,0,,,,,,,,
COND-HDG,MC7CGHDG,,751338009608,"2-1/2"" MOGUL ""C""  BODY W/CG MALL HDG-1PK",,426.5144,"1,152.7416",MOGULCBH,,,1,0,,,,,,,,
COND-HDG,MC8CGHDG,,751338009615,"3"" MOGUL ""C""  BODY W/CG MALL HDG-1PK",,669.6292,"1,809.8087",MOGULCBH,,,1,0,,,,,,,,
COND-HDG,MC9CGHDG,,751338009653,"3-1/2"" MOGUL ""C""  BODY W/CG MALL HDG-1PK",,937.4938,"2,533.7671",MOGULCBH,,,1,0,,,,,,,,
COND-HDG,MLB10CGHDG,,751338009745,"4"" MOGUL ""LB""  BODY W/CG MALL HDG-1PK",,"1,032.1826","2,789.6826",MOGULCBH,,,1,0,,,,,,,,
COND-HDG,MLB3CGHDG,,751338009660,"1"" MOGUL ""LB""  BODY W/CG MALL HDG-1PK",,102.7212,277.6248,MOGULCBH,,,1,0,,,,,,,,
COND-HDG,MLB4CGHDG,,751338009677,"1-1/4"" MOGUL ""LB""  BODY W/CG MALL HDG-1PK",,150.0583,405.5629,MOGULCBH,,,1,0,,,,,,,,
COND-HDG,MLB5CGHDG,,751338009691,"1-1/2"" MOGUL ""LB""  BODY W/CG MALL HDG-1PK",,209.4303,566.0279,MOGULCBH,,,1,0,,,,,,,,
