Item,Item Description,"Plat Plus 
Net Price",Cost Unit of Measure,STD PACK Qty,Bag QTY, Weight per 100 , Suggested Trade , Suggested Retail Price ,Stocking Indicator,ABC Code,Class,NAED/UPC Number,UNSPSC,Brand,,,,,,
DPA-GSCL,GREEN SELF CUTTING TIES 50LB 11in 50/BAG 110 BAGS/DISPLAY   ,$577.97,EA,1,1," 1,500.0 ",$749.73,$833.03,N ,D  ,DSP,032076940379,39121703       ,Gardner Bender,,,,,,
DPA-SC,SELF CUTTING TIES 50LB 8in 50/BAG 40 BAGS 11in 50/BAG 70 BAG,$790.32,EA,1,1," 2,500.0 ","$1,580.64","$1,756.27",N ,D  ,DSP,032076926991,39121703       ,Gardner Bender,,,,,,
DPASIPHON,SIPHON KING DISPLAY WITH 16 PUMPS 3 HOSES 3 SYRINGES        ,$631.82,EA,1,1," 6,700.0 ","$1,581.45","$1,757.17",N ,D  ,PVC,815647004034,40151506       ,King,,,,,,
DPA-TTCTC,CTC Dual Check Display w/ test leads and cable wraptors     ,$546.86,EA,1,1," 9,900.0 ","$1,093.72","$1,215.24",N ,D  ,VLT,032076938697,41113676       ,Sperry,,,,,,
DPA-XTREME,Xtreme Tie Hanging Sidekick Displayer                       ,$226.37,EA,1,1," 1,335.0 ",$452.75,$503.05,N ,D  ,DSP,032076926953,39121703       ,Gardner Bender,,,,,,
DPB-440,Wire Spinner Rack Black w/ Hooks & POP Use w/DPB-1325 1     ,$201.85,EA,1,1," 3,300.0 ",$403.70,$448.56,N ,D  ,DSP,032076918750,39121703       ,Gardner Bender,,,,,,
DS-110N,Digital Multimeter ThinAutor  ange 1/Card 2/MC              ,$3.37,EA,9,1, 103.3 ,$4.37,$4.86,N ,D  ,DS,032076801106,39131608       ,Gardner Bender,,,,,,
DS-130,Duct Seal 1 lb Pugs 1/Pug 30  Pugs/Master                   ,$2.17,EA,30,1, 103.6 ,$2.81,$3.12,N ,D  ,DS,032076899172,39131608       ,Gardner Bender,,,,,,
DS-530,Duct Seal  5 lb Pugs   1/Pug  6Pugs/Master                  ,$9.10,EA,6,1, 514.6 ,$11.80,$13.12,N ,D  ,DS,032076899189,39131608       ,Gardner Bender,,,,,,
DSA1020TRMS,Digital Clamp Meter 1000A AC/ DC TRMS Temp 1/clam 2 clam    ,$240.74,CO,2,1, 168.0 ,$416.37,$462.64,N ,D  ,COM,035632100989,41113630       ,Sperry,,,,,,
DSA2009TRMS,TRUE RMS 6 FUNCTION DIGISNAPDIGITAL SNAP AROUND             ,$247.61,CO,6,1, 42.0 ,$428.25,$475.84,N ,D  ,COM,032076933173,41113630       ,Sperry,,,,,,
DSA500AR,Digital Clamp Meter 400A AC                                 ,$72.21,CO,,1, 126.0 ,$124.88,$138.76,N ,D  ,COM,035632105526,41113630       ,Sperry,,,,,,
DSA540A,Digital Clamp Meter 400A AC/DC 1/clam 20 clams              ,$136.85,CO,1,1, 125.0 ,$236.67,$262.97,N ,D  ,COM,035632103386,41113630       ,Sperry,,,,,,
DSA600TRMSR,Digital Clamp Meter 600A ACTRMS Temp                        ,$68.87,CO,,1, 127.0 ,$119.12,$132.36,N ,D  ,COM,035632200733,41113630       ,Sperry,,,,,,
DSA660,Digital Clamp Meter 600A AC                                 ,$107.56,CO,2,1, 174.8 ,$186.02,$206.69,N ,D  ,DGM,035632100927,41113630       ,Sperry,,,,,,
DTK-1000,8 Pc Coax Installation Kit w/Carry Case 1 Kit/Clam 5 Clams  ,$43.61,CO,5,1, 150.0 ,$75.42,$83.80,N ,D  ,HTA,032076074296,27113204       ,Gardner Bender,,,,,,
E1,Line Splitter 1/Card 5 Cards/Inner Box 40 Inner Boxes/Master,$18.54,EA,200,1, 20.2 ,$32.05,$35.62,N ,D  ,CLT,035632107100,32101529       ,Sperry,,,,,,
E308K,Hyd One-Shot / Sweep Benderw/o Pump 1/Box                   ,"$3,729.25",BX,2,1," 11,200.0 ","$4,837.46","$5,374.96",N ,D  ,PBS,032076042325,27112503       ,Gardner Bender,,,,,,
E316K,BENDER KIT .5in-2in (NO HYDRAULI                            ,"$1,916.87",EA,1,1," 7,875.0 ","$2,486.49","$2,762.77",N ,D  ,PBS,032076042318,27112503       ,Gardner Bender,,,,,,
E316KU001,1/2in - 2in Bender W/O Labels                               ,"$1,841.30",EA,1,1," 4,980.0 ","$3,682.62","$4,091.79",N ,D  ,PBS,032076914134,27112503       ,Gardner Bender,,,,,,
E343K,BENDER KIT 1.25in-4in (NO HYDRAU                            ,"$4,116.93",EA,1,1," 26,600.0 ","$8,233.86","$9,148.73",N ,D  ,PBS,032076042332,27112503       ,Gardner Bender,,,,,,
EA4214001,Carrier  Assy #1                                            ,"$1,203.87",EA,1,1, 222.5 ,"$1,561.62","$1,735.13",N ,D  ,FSA,032076012434,27112503       ,Gardner Bender,,,,,,
EA4218001,Armature                                                    ,"$1,265.95",EA,1,1, 575.9 ,"$1,642.16","$1,824.62",N ,D  ,PBS,032076012472,26101401       ,Gardner Bender,,,,,,
EC2006,Circuit Board B2000                                         ,$817.66,BX,1,1, 192.0 ,"$1,060.64","$1,178.48",N ,D  ,PBS,032076066000,27112503       ,Gardner Bender,,,,,,
EFT-15,Mini Cable Snake 15ft 1/Clam                                ,$9.15,CO,5,1, 66.6 ,$15.82,$17.58,N ,D  ,FST,032076936532,27113101       ,Gardner Bender,,,,,,
EFT-50B,50 ft Economy Fish Tape  1/Card  5 Cards/Master             ,$25.19,EA,5,1, 192.0 ,$43.57,$48.41,N ,D  ,FST,032076300500,27113101       ,Gardner Bender,,,,,,
EGB-1,USB Tester and GFCI Outlet Tester Kit                       ,$18.25,EA,1,1, 150.0 ,$31.57,$35.08,N ,D  ,TEK,032076940638,41113641       ,Gardner Bender,,,,,,
EGB-2,Non-Contact Voltage Tester Multimeter GFCI Outlet Tester Kit,$37.14,EA,1,1, 315.0 ,$64.24,$71.38,N ,D  ,VLT,032076940621,41113641       ,Gardner Bender,,,,,,
EL1009,FAST FITTINGS 1in SWING PIPE BARB END OF LINE FOR PE 25/BAG ,$30.14,BG,8,25, 185.6 ,$39.10,$43.44,N ,D  ,PVC,815647002245,40175307       ,King,,,,,,
ERB-UG,UGLYS ELECTRICAL REFERENCE BOOK- REVISED 2020 EDITION; 1/BAG,$18.25,BG,3,1, 42.7 ,$28.27,$31.42,N ,D  ,WML,032076057114,55101524       ,Gardner Bender,,,,,,
ERB-WS,Wiring Simplified Electrical Reference Book 1/Bag           ,$11.25,BG,3,1, 78.0 ,$15.40,$17.11,N ,D  ,WML,032076057121,55101524       ,Gardner Bender,,,,,,
ES-360,Premium Elec Scissors/Cutters (Stainless Steel) 1/CL 5/CL   ,$24.02,EA,5,1, 36.2 ,$41.55,$46.16,N ,D  ,HTA,032076074043,27111535       ,Gardner Bender,,,,,,
ESK1,Clamp Meter and Line Splitter Kit                           ,$91.68,EA,1,1, 350.0 ,$158.57,$176.18,N ,D  ,CLT,035632201204,41113630       ,Sperry,,,,,,
ESK2,Non-Contatc Voltage Tester and GFCI Outlet Tester Kit       ,$31.20,EA,1,1, 450.0 ,$53.96,$59.95,N ,D  ,VLT,035632201198,41113641       ,Sperry,,,,,,
ESK3,DualCheck and Multimeter Kit  .                             ,$53.46,EA,1,1, 150.0 ,$92.45,$102.72,N ,D  ,TEK,035632201181,41113630       ,Sperry,,,,,,
ET6102,Voltage Tester  80-250 VAC/DC  1/Clam  5 Clams/Master       ,$5.26,CO,5,1, 12.2 ,$9.09,$10.10,N ,D  ,VLT,035632064717,41113676       ,Sperry,,,,,,
ET6204,4-Range Voltage Tester  80-480 VAC/DC                       ,$9.40,EA,5,1, 19.3 ,$16.24,$18.05,N ,D  ,VLT,035632064724,41113676       ,Sperry,,,,,,
ET6207,Heavy Duty Voltage-Continuity Tester  80-480 VAC/DC         ,$21.82,EA,5,1, 37.6 ,$37.72,$41.92,N ,D  ,VLT,035632064748,41113676       ,Sperry,,,,,,
ET64220,Lan Tracker Wire Tracer1/Clam                               ,$58.38,CO,2,1, 89.0 ,$100.98,$112.20,N ,D  ,CLT,035632064854,41113644       ,Sperry,,,,,,
ET65220,TONEPROBE TONE & PROBE KIT                                  ,$86.42,EA,2,1,,$149.47,$166.08,N ,D  ,TEK,035632065349,41113630       ,Sperry,,,,,,
EVK-003,Electrical Value Canister  304 Pieces  6 per master         ,$21.92,CO,6,304, 172.8 ,$28.44,$31.60,N ,D  ,ORG,032076921026,27113204       ,Gardner Bender,,,,,,
FBF-112,Fire-Gard Fireblocking Foam Sealant 12 oz/can 10 can/master ,$9.69,EA,10,1, 130.0 ,$12.57,$13.97,N ,D  ,SPE,032076940584,31201704       ,Gardner Bender,,,,,,
FC1,Foam Line Carrier 1/2in 10/Box 1Boxs/Master                 ,$31.13,BX,1,10, 9.0 ,$40.37,$44.86,N ,D  ,FSA,032076307226,27113101       ,Gardner Bender,,,,,,
FC10,Foam Line Carrier 4in 2/Box 1Boxs/Master                    ,$29.95,BX,1,2, 40.0 ,$38.85,$43.16,N ,D  ,FSA,032076307318,27113101       ,Gardner Bender,,,,,,
FC11,Foam Line Carrier 5in 2/Box 1Boxs/Master                    ,$41.54,BX,1,2, 72.0 ,$53.88,$59.87,N ,D  ,FSA,032076307325,27113101       ,Gardner Bender,,,,,,
FC12,Foam Line Carrier 6in 2/Box1Boxs/Master                     ,$54.49,BX,1,2, 78.0 ,$70.68,$78.53,N ,D  ,FSA,032076307332,27113101       ,Gardner Bender,,,,,,
FC3,Foam Line Carrier 1in 10/Box 1Boxs/Master                   ,$44.12,BX,1,10, 16.0 ,$57.22,$63.58,N ,D  ,FSA,032076307240,27113101       ,Gardner Bender,,,,,,
FC4,Foam Line Carrier 1-1/4in 10/Box 1Boxs/Master               ,$68.16,BX,1,10, 22.0 ,$88.40,$98.22,N ,D  ,FSA,032076307257,27113101       ,Gardner Bender,,,,,,
FC5,Foam Line Carrier 1-1/2in 5/Box 1Boxs/Master                ,$40.74,BX,1,5, 28.0 ,$52.84,$58.72,N ,D  ,FSA,032076307264,27113101       ,Gardner Bender,,,,,,
FC6,Foam Line Carrier 2in 5/Box 1Boxs/Master                    ,$42.88,BX,1,5, 35.0 ,$55.61,$61.79,N ,D  ,FSA,032076307271,27113101       ,Gardner Bender,,,,,,
FC7,Foam Line Carrier 2-1/2in 5/Box 1Boxs/Master                ,$50.97,BX,1,5, 36.0 ,$66.10,$73.44,N ,D  ,FSA,032076307288,27113101       ,Gardner Bender,,,,,,
FC8,Foam Line Carrier 3in 5/Box 1Boxs/Master                    ,$58.14,BX,1,5, 83.6 ,$75.42,$83.80,N ,D  ,FSA,032076307295,27113101       ,Gardner Bender,,,,,,
FC9,Foam Line Carrier 3-1/2in 2/Box 1Boxs/Master                ,$28.88,BX,1,2, 36.0 ,$37.45,$41.62,N ,D  ,FSA,032076307301,27113101       ,Gardner Bender,,,,,,
FG40,Tube Guard  T12 4ft Clear  24/Box  1 Box/Master             ,$1.41,BX,1,24, 26.7 ,$2.19,$2.44,N ,D  ,TBD,752560100507,39101605       ,Bergen,,,,,,
FG405,Tube Guard  T5 4ft Clear  125/Box  1 Box/Master             ,$1.54,BX,1,125, 9.3 ,$2.40,$2.67,N ,D  ,TBD,752560883400,39101605       ,Bergen,,,,,,
FG408,Tube Guards  T8 4ft Clear  48/Box  1 Box/Master             ,$1.34,BX,1,48, 15.8 ,$2.09,$2.32,N ,D  ,TBD,752560100903,39101605       ,Bergen,,,,,,
FG408M,Tube Guards  T8 4ft Matrix  24/Box  1 Box/Master            ,$9.81,BX,1,24, 27.5 ,$15.11,$16.79,N ,D  ,TBD,752560105076,39101605       ,Bergen,,,,,,
FG408UV,Tube Guards  T8 4ft Clear UV  24/Box  1 Box/Master          ,$5.34,BX,1,24, 54.0 ,$8.28,$9.21,N ,D  ,TBD,752560105007,39101605       ,Bergen,,,,,,
FG408UV05,Tube Guards  T8 4ft Amber UV  24/Box  1 Box/Master          ,$10.70,BX,1,24, 32.5 ,$16.47,$18.30,N ,D  ,TBD,752560105014,39101605       ,Bergen,,,,,,
FL40,Lamp Lock  200/Box  1 Box/Master                            ,$0.33,BX,1,200, 1.0 ,$0.51,$0.57,N ,D  ,LTA,752560101757,39101605       ,Bergen,,,,,,
FLX-0050BB,1/2in Bulk Loom In Gaylord 1 100 ft. per box                ,$86.56,EA,1,1," 2,116.0 ",$165.96,$184.40,N ,D  ,SPL,032076928100,39131706       ,Gardner Bender,,,,,,
FLX-1005B,TUBING FLEX 1inX5ft BLK                                     ,$4.46,BG,4,1, 39.2 ,$6.10,$6.78,N ,D  ,SPL,032076920630,39131706       ,Gardner Bender,,,,,,
FLX-1005W,TUBING FLEX 1inX5ft WHT                                     ,$4.46,EA,4,1, 39.5 ,$6.10,$6.78,N ,D  ,SPL,032076920593,39131706       ,Gardner Bender,,,,,,
FLX-1007GRT,Flex Tube 1in x 5ft Gray 1/Bag5Bags/Master                  ,$8.33,EA,5,1, 35.6 ,$10.80,$12.00,N ,D  ,SPL,032076912338,39131706       ,Gardner Bender,,,,,,
FLX-1050B,TUBING FLEX/SPLIT 1X50ft BLK                                ,$31.34,EA,2,1, 532.5 ,$42.92,$47.69,N ,D  ,SPL,032076920616,39131706       ,Gardner Bender,,,,,,
FLX-1500,Black Non-split Loom  1 500ft/box  1box/master              ,$110.83,BX,1,1500," 2,054.0 ",$269.82,$299.80,N ,D  ,SPL,032076936938,39131706       ,Gardner Bender,,,,,,
FLX-2500,Black Non-split Loom  Bulk  2 500ft/box  1box/master        ,$139.01,BX,1,2500," 1,976.0 ",$236.17,$262.42,N ,D  ,SPL,032076936921,39131706       ,Gardner Bender,,,,,,
FLX-3406B,TUBING FLEX 3/4inX6ft BLK                                   ,$4.21,BG,4,1, 10.0 ,$5.79,$6.43,N ,D  ,SPL,032076920692,39131706       ,Gardner Bender,,,,,,
FLX-3406W,TUBING FLEX 3/4inX6ft WHT                                   ,$4.21,BG,4,1, 27.2 ,$5.79,$6.43,N ,D  ,SPL,032076920678,39131706       ,Gardner Bender,,,,,,
FLX-3410B,TUBING FLEX/SPLIT BLK3/4in 100ft                            ,$35.15,EA,1,1, 513.0 ,$48.21,$53.57,N ,D  ,SPL,032076920579,39131706       ,Gardner Bender,,,,,,
FLX-3810T,Flex Tube 3/8in x 10ft Black  1/Bag                         ,$3.87,BG,4,1, 17.5 ,$5.00,$5.56,N ,D  ,SPL,032076912345,39131706       ,Gardner Bender,,,,,,
FLX-3810W,TUBING FLEX 3/8inX10ft WHT                                  ,$3.28,BG,4,1, 22.7 ,$4.47,$4.97,N ,D  ,SPL,032076920777,39131706       ,Gardner Bender,,,,,,
FLX-5007T,Flex Tube 1/2in x 7ft Black1  /Bag                          ,$3.27,BG,4,1, 19.2 ,$4.23,$4.70,N ,D  ,SPL,032076912352,39131706       ,Gardner Bender,,,,,,
FLX-5008BG,TUBING FLEX 1/2inX8ft BGE                                   ,$3.03,BG,4,1, 20.3 ,$4.15,$4.61,N ,D  ,SPL,032076920753,39131706       ,Gardner Bender,,,,,,
FLX-5008W,TUBING FLEX 1/2inX8ft WHT                                   ,$3.03,BG,4,1, 23.2 ,$4.15,$4.61,N ,D  ,SPL,032076920739,39131706       ,Gardner Bender,,,,,,
FLX-5010B,TUBING FLEX/SPLIT BLK1/2in 100ft                            ,$33.43,EA,2,100, 157.0 ,$45.81,$50.90,N ,D  ,SPL,032076920555,39131706       ,Gardner Bender,,,,,,
FLX-538C10,3/8in & 1/2in Split loom blackcombo pack 10ft               ,$2.93,BG,4,1, 35.3 ,$3.96,$4.40,N ,D  ,SPL,032076919467,39131706       ,Gardner Bender,,,,,,
FLX-7504GSB,Flex split tubing  grip strip  3/4in x4ft  black            ,$5.09,BG,10,1, 31.0 ,$7.12,$7.91,N ,D  ,SPL,032076933821,39131706       ,Gardner Bender,,,,,,
FLX-7504GSW,3/4in split flexible tubing with adhes. back 4ft White 1/bag,$5.43,BG,10,1, 30.2 ,$7.12,$7.91,N ,D  ,SPL,032076936945,39131706       ,Gardner Bender,,,,,,
FLX-757GR,Flex Tube 3/4in x 5ft Gray 1/Bag 5Bags/Master               ,$3.03,BG,5,1, 22.2 ,$4.91,$5.46,N ,D  ,SPL,032076051204,39131706       ,Gardner Bender,,,,,,
FP159-3,SAF-TE PLATE PROTECTORS 1-1/2in X 2 1/2in 100/BOX 5BOXS/MAST,$14.71,BX,5,100, 718.0 ,$24.87,$27.64,N ,D  ,PLP,032076309961,39121302       ,Gardner Bender,,,,,,
FP159-6,SAF-TE PLATE PROTECTORS 1-1/2inX 6in; 50/BOX 5BOXES/MASTER  ,$17.88,BX,5,50, 844.6 ,$26.71,$29.68,N ,D  ,PLP,032076310059,39121302       ,Gardner Bender,,,,,,
FPE-20T,Fuse Puller & Continuity Tester                             ,$6.80,EA,5,1, 20.0 ,$11.76,$13.07,N ,D  ,PCS,032076940683,41113642       ,Gardner Bender,,,,,,
FSC-1103,Fire-Gard Firestopping Caulk Sealant 10.1 oz/tube 10 tube   ,$8.54,EA,10,1, 120.0 ,$11.08,$12.31,N ,D  ,SPE,032076940577,46191503       ,Gardner Bender,,,,,,
FSP-AST2,Spiral Wrap 4ft Clear 1/8in &3/8in 1ea/Bag 10Bags/Master    ,$2.91,BG,10,1, 13.1 ,$3.73,$4.14,N ,D  ,SPL,032076912369,39131706       ,Gardner Bender,,,,,,
FSP-BLACKTC,Spiral Wrap Combo Pack black 3-1/2ft                        ,$2.15,BG,10,2, 13.8 ,$2.94,$3.26,N ,D  ,SPL,032076919481,39131706       ,Gardner Bender,,,,,,
FSP-CLEARTC,Spiral Wrap Combo Pack Clear 3-1/2ft                        ,$1.72,BG,10,2, 14.2 ,$2.35,$2.62,N ,D  ,SPL,032076919504,39131706       ,Gardner Bender,,,,,,
FTL-5,Fish Tape Leader fits 1/8in tapes 1/Bag 10Bags/Master       ,$17.07,BG,10,1, 13.1 ,$29.53,$32.81,N ,D  ,FST,032076322052,27113101       ,Gardner Bender,,,,,,
FTP-100R,Filament Style Upper H& Fishtape 100ft 1/Card 2 Cards/Master,$63.13,EA,2,1, 278.0 ,$109.18,$121.31,N ,D  ,FST,032076938772,27113101       ,Gardner Bender,,,,,,
FTS-125R,Upperhand Steel Fishtape 125f tx 1/8in x .060in 1/Card      ,$47.19,EA,2,1, 530.5 ,$81.59,$90.66,N ,D  ,FST,032076056100,27113101       ,Gardner Bender,,,,,,
FTS-250R,Upperhand Steel Fishtape 250f tx 1/8in x .060in 1/Card      ,$74.12,EA,2,1, 822.5 ,$128.19,$142.43,N ,D  ,FST,032076056124,27113101       ,Gardner Bender,,,,,,
FTS-50B,Deluxe Fish Tape 50ft x 1/8in x .060in 1/Box 2Boxs/Master   ,$42.65,BX,2,1, 237.5 ,$73.75,$81.95,N ,D  ,FST,032076302504,27113101       ,Gardner Bender,,,,,,
FTS-65R,Upperhand Steel Fishtape 65ft x 1/8in x .060in 1/Card       ,$49.82,EA,2,1, 313.0 ,$86.15,$95.72,N ,D  ,FST,032076056087,27113101       ,Gardner Bender,,,,,,
FTX-12L,Fish Ease Four(4) 3ft(36in)s  ecassemble to 12ft 1/Tube     ,$23.01,EA,2,1, 86.0 ,$39.80,$44.22,N ,D  ,FSS,032076067250,27113101       ,Gardner Bender,,,,,,
FTX-15GL,Glo Fish Five(5) 3ft(36in) s  ecassemble to 15ft 1/Tube     ,$30.87,EA,2,1, 97.0 ,$53.37,$59.30,N ,D  ,FSS,032076067267,27113101       ,Gardner Bender,,,,,,
GAK-1/0N,Aluminum Split Bolt Connectors 1/0 AWG Max 1/Clam 6 Clams   ,$13.54,CO,6,1, 22.8 ,$17.57,$19.52,N ,D  ,ACC,032076017231,39121408       ,Gardner Bender,,,,,,
GAK-2,Aluminum Split Bolt Connectors 2 AWG Max 1/Clam 10Clams     ,$10.82,CO,10,1, 15.5 ,$14.03,$15.59,N ,D  ,ACC,032076017224,39121408       ,Gardner Bender,,,,,,
GAK-2/0N,Aluminum Split Bolt Connectors 2/0 AWG Max 1/Clam 4Clams    ,$21.35,CO,4,1, 27.5 ,$27.69,$30.77,N ,D  ,ACC,032076015947,39121408       ,Gardner Bender,,,,,,
GAK-4/0N,Aluminum Split Bolt Connectors 4/0 AWG Max 1/Clam 4 Clams   ,$38.46,CO,4,1, 45.5 ,$49.89,$55.43,N ,D  ,ACC,032076015954,39121408       ,Gardner Bender,,,,,,
GAK-4N,Aluminum Split Bolt Connectors 4 AWG Max 1/Clam 6 Clams     ,$10.01,CO,6,1, 11.0 ,$12.98,$14.42,N ,D  ,ACC,032076017217,39121408       ,Gardner Bender,,,,,,
GAT-3400,Automotive Circuit Tester  12 VDC  1/clam  5 clams/master   ,$5.76,CO,5,1, 17.6 ,$9.95,$11.05,N ,D  ,CLT,032076068448,41113642       ,Gardner Bender,,,,,,
GBP-07C,CUTTER 7in DIAGONAL GB PRO                                  ,$11.91,EA,1,1, 51.8 ,$20.58,$22.87,N ,D  ,PCS,032076916831,27112114       ,Gardner Bender,,,,,,
GBP-58N,PLIERS 8in LONG NOSE GB PRO                                 ,$20.53,EA,1,1, 64.4 ,$35.50,$39.44,N ,D  ,PCS,032076916824,27112134       ,Gardner Bender,,,,,,
GBP-59P,PLIERS W/HAMMER HEAD 9in GB PRO LINEMAN                     ,$22.17,EA,1,1, 93.0 ,$38.34,$42.60,N ,D  ,PCS,032076916848,27112134       ,Gardner Bender,,,,,,
GBP-60N,ArmorEDGE Long Nose Wire Stripper Curved h&le 1pc/clam      ,$22.02,CO,5,1, 54.6 ,$38.08,$42.31,N ,D  ,WSR,032076937225,27111510       ,Gardner Bender,,,,,,
GBP-61N,AE Long Nose Wire Stripper Straight h&le 1pc/CL 5 clams     ,$21.38,CO,5,1, 56.4 ,$36.97,$41.08,N ,D  ,WSR,032076937232,27111510       ,Gardner Bender,,,,,,
GBT-3502,Battery Tester D C AAA AA     9V 1/clam                     ,$9.75,CO,5,1, 14.0 ,$16.85,$18.72,N ,D  ,VLT,032076068660,41113676       ,Gardner Bender,,,,,,
GBT-500A,Tester 15V button cell to 225V photo & lantern cells 1/Cd   ,$10.21,EA,5,1, 29.0 ,$17.65,$19.61,N ,D  ,VLT,032076016869,26111719       ,Gardner Bender,,,,,,
GBX-300,BX Armor Cable Cutter  1/Clam 5 Clams/Master                ,$50.68,CO,5,1, 81.2 ,$87.65,$97.39,N ,D  ,PCS,032076065744,23241616       ,Gardner Bender,,,,,,
GBX-TK,Splice Kit Butt Heat Shrink   8 Red10 Blue6 Yellow24/Clam   ,$16.35,CO,5,24, 16.2 ,$21.21,$23.57,N ,D  ,TOA,032076057749,39121446       ,Gardner Bender,,,,,,
GC-375,Cable Cutter 2/0 soft Copper & Aluminum Cable 1/Clam 5 Clams,$26.45,CO,5,1, 90.8 ,$45.74,$50.82,N ,D  ,PCS,032076068943,23241616       ,Gardner Bender,,,,,,
GCC-001,Single Hole Cord Clips  3/Bag  10Bags/Master                ,$0.89,BG,10,3, 2.2 ,$2.37,$2.63,N ,D  ,PLC,032076921002,39121702       ,Gardner Bender,,,,,,
GCC-003,3 Hole Cord Clips  3/Bag  10Bags/Master                     ,$1.31,BG,10,3, 3.6 ,$3.55,$3.95,N ,D  ,PLC,032076921064,39121702       ,Gardner Bender,,,,,,
GCC-006,6 Hole Cord Clips  3/Bag  10Bags/Master                     ,$1.62,BG,10,3, 7.1 ,$4.74,$5.27,N ,D  ,PLC,032076921088,39121702       ,Gardner Bender,,,,,,
GCC-120,Plastic Strap 1/2in 20/Bag 10Bags/Master                    ,$2.82,BG,10,20, 19.6 ,$3.46,$3.84,N ,D  ,PES,032076003296,31162404       ,Gardner Bender,,,,,,
GCC-220,Plastic Strap 3/4in 20/Bag 10Bags/Master                    ,$2.75,BG,10,20, 23.3 ,$3.39,$3.77,N ,D  ,PES,032076003302,31162404       ,Gardner Bender,,,,,,
GCC-310,Plastic Strap 1in 10/Bag 10Bags/Master                      ,$2.49,BG,10,10, 17.9 ,$3.07,$3.41,N ,D  ,PES,032076003319,31162404       ,Gardner Bender,,,,,,
GCC-410,Plastic Strap 1-1/4in 10/Bag 10Bags/Master                  ,$2.61,BG,10,10, 22.4 ,$3.21,$3.56,N ,D  ,PES,032076003326,31162404       ,Gardner Bender,,,,,,
GCC-510,Plastic Strap 1-1/2in 10/Bag 10Bags/Master                  ,$2.75,BG,10,10, 23.2 ,$3.39,$3.77,N ,D  ,PES,032076003333,31162404       ,Gardner Bender,,,,,,
GCC-610,Plastic Strap 2in 10/Bag 10Bags/Master                      ,$3.13,BG,10,10, 31.6 ,$3.84,$4.27,N ,D  ,PES,032076003340,31162404       ,Gardner Bender,,,,,,
GCD-001,Compressed Air Duster                                       ,$5.15,EA,6,1, 74.2 ,$6.69,$7.43,N ,D  ,SPE,320769208210,44102911       ,Gardner Bender,,,,,,
GCD-002,Contact Cleaner                                             ,$7.04,EA,6,1, 96.5 ,$9.14,$10.15,N ,D  ,SPE,032076920845,47131825       ,Gardner Bender,,,,,,
GCD-003,Dielectric Grease                                           ,$6.47,EA,6,1, 92.4 ,$8.39,$9.32,N ,D  ,SPE,032076920869,15121902       ,Gardner Bender,,,,,,
GCD-004,Electrical Degreaser                                        ,$7.04,EA,6,1, 148.3 ,$9.14,$10.15,N ,D  ,SPE,032076920883,47131821       ,Gardner Bender,,,,,,
GCD-005,Electrical Lubricant                                        ,$6.47,EA,6,1, 89.0 ,$8.39,$9.32,N ,D  ,SPE,032076920906,15121520       ,Gardner Bender,,,,,,
GCM-221,Compact Clamp Meter  1/Cd  2Cds/Master                      ,$102.89,EA,2,1, 104.5 ,$177.94,$197.71,N ,D  ,COM,032076049034,41113630       ,Gardner Bender,,,,,,
GCM-500,AC Clamp Meter w/Lockjaw   1/Cd  2 Clam/Master              ,$89.65,EA,2,1, 124.0 ,$155.06,$172.28,N ,D  ,COM,032076047566,41113630       ,Gardner Bender,,,,,,
GCP-3400,High Leverage Linemen & Crim  ping Tool  1/Cd  5C           ,$20.13,EA,5,1, 116.6 ,$34.81,$38.68,N ,D  ,CRT,032076068868,27111518       ,Gardner Bender,,,,,,
GCT-3304,Continuity Tester  1/clam  5 clams/master                   ,$5.53,CO,5,1, 14.6 ,$9.57,$10.63,N ,D  ,CLT,032076068707,41113642       ,Gardner Bender,,,,,,
GCV-3206,Screwdriver-Volt-Continuity Tester 50-250 VAC/DC 1/CL 5/CL  ,$11.55,CO,5,1, 13.4 ,$19.96,$22.18,N ,D  ,VLT,032076068721,41113642       ,Gardner Bender,,,,,,
GDC-3W2G,Splitter Satellite/Digital TV 5MHz-2.3GHz 3-Way 1/Card      ,$6.03,EA,5,1, 13.4 ,$7.82,$8.69,N ,D  ,SPC,032076074142,32101529       ,Gardner Bender,,,,,,
GDC-6C,Compression F-Series Connector RG-6 Bulk 50/Bag 5 Bags      ,$45.46,BG,5,50, 104.4 ,$58.96,$65.51,N ,D  ,SPC,032076074180,39121414       ,Gardner Bender,,,,,,
GDC-6CM,Compression F-Series Connector  RG-6  4/Bag  5 Bags/Master  ,$4.16,BG,5,4, 9.8 ,$5.39,$5.99,N ,D  ,SPC,032076074197,39121414       ,Gardner Bender,,,,,,
GDC-FAM,F-Series Coax Connector Female Adapter  2/Bag 5 Bags/Master ,$0.99,BG,5,2, 3.0 ,$1.29,$1.43,N ,D  ,SPC,032076049133,39121414       ,Gardner Bender,,,,,,
