"MORRIS PRICING EFFECTIVE May 13, 2022",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,Bar Code#,key,UNSPS Code,Page#,Morris Cat #,Min Piece   Order Qty,Item Description,Price Per,Broken Case Price,PVC Cement                                 1-19 Cases                            Ships UPS,PVC Cement            Pickup/Will Call,PVC Cement                     20+ Cases                  Assorted ,Qty Per Case,,,,,,,
1280,601986144889,142051,26121638,F15,14488,1,"3-1/2""Rigid Conduit Nipple",Piece,11.67,,,,,,,,,,,
1281,601986144896,142051,26121638,F15,14489,1,"4""Rigid Conduit Nipple",Piece,15.70,,,,,,,,,,,
1282,601986144902,142051,26121638,F16,14490,1,"1/2""Rigid Insul Conduit Nipple",Piece,0.38,,,,,,,,,,,
1283,601986144919,142051,26121638,F16,14491,1,"3/4""Rigid Insul Conduit Nipple",Piece,0.67,,,,,,,,,,,
1284,601986144926,142051,26121630,F16,14492,1,"1""Rigid Insul Conduit Nipple",Piece,0.95,,,,,,,,,,,
1285,601986144933,142051,26121630,F16,14493,1,"1-1/4""RGD Insul Conduit Nipple",Piece,1.74,,,,,,,,,,,
1286,601986144940,142051,26121630,F16,14494,1,"1-1/2""RGD Insul Conduit Nipple",Piece,2.29,,,,,,,,,,,
1287,601986144957,142051,26121630,F16,14495,1,"2""Rigid Insul Conduit Nipple",Piece,3.65,,,,,,,,,,,
1288,601986144964,142051,26121630,F16,14496,1,"2-1/2""RGD Insul Conduit Nipple",Piece,5.63,,,,,,,,,,,
1289,601986144971,142051,26121630,F16,14497,1,"3""Rigid Insul Conduit Nipple",Piece,7.69,,,,,,,,,,,
1290,601986144988,142051,26121630,F16,14498,1,"3-1/2""RGD Insul Conduit Nipple",Piece,12.47,,,,,,,,,,,
1291,601986144995,142051,26121630,F16,14499,1,"4""Rigid Insul Conduit Nipple",Piece,16.74,,,,,,,,,,,
1292,601986145022,142051,26121630,F15,14502,1,"1/2""  1""Long Conduit Nipple",Piece,0.76,,,,,,,,,,,
1293,601986145039,142051,26121630,F15,14503,1,"3/4"" 1""Long Conduit Nipple",Piece,0.81,,,,,,,,,,,
1294,601986145046,142051,26121630,F15,14504,1,"1"" 1""Long Conduit Nipple",Piece,1.71,,,,,,,,,,,
1295,601986145305,142051,26121630,F17,14530,1,"1/2""Conduit Bushing",Piece,0.17,,,,,,,,,,,
1296,601986145312,142051,39121407,F17,14531,1,"3/4""Conduit Bushing",Piece,0.27,,,,,,,,,,,
1297,601986145329,142051,39121407,F17,14532,1,"1""Conduit Bushing",Piece,0.38,,,,,,,,,,,
1298,601986145336,142051,39121407,F17,14533,1,"1-1/4""Conduit Bushing",Piece,0.49,,,,,,,,,,,
1299,601986145343,142051,39121407,F17,14534,1,"1-1/2""Conduit Bushing",Piece,0.61,,,,,,,,,,,
1300,601986145350,142051,39121407,F17,14535,1,"2""Conduit Bushing",Piece,1.38,,,,,,,,,,,
1301,601986145367,103213,39121407,F17,14536,1,"2-1/2""Conduit Bushing",Piece,2.83,,,,,,,,,,,
1302,601986145374,103213,39121407,F17,14537,1,"3""Conduit Bushing",Piece,2.98,,,,,,,,,,,
1303,601986145381,103213,39121407,F17,14538,1,"3-1/2"" Conduit Bushing",Piece,7.04,,,,,,,,,,,
1304,601986145398,103213,39121407,F17,14539,1,"4"" Conduit Bushing",Piece,6.71,,,,,,,,,,,
1305,601986145404,103213,39121407,F17,14540,1,"1/2""Insul Conduit Bushing",Piece,0.69,,,,,,,,,,,
1306,601986145411,135512,39121407,F17,14541,1,"3/4""Insul Conduit Bushing",Piece,0.76,,,,,,,,,,,
1307,601986145428,135512,26121630,F17,14542,1,"1""Insul Conduit Bushing",Piece,0.93,,,,,,,,,,,
1308,601986145435,135512,26121630,F17,14543,1,"1-1/4""Insul Conduit Bushing",Piece,1.17,,,,,,,,,,,
1309,601986145442,135512,26121630,F17,14544,1,"1-1/2""Insul Conduit Bushing",Piece,1.74,,,,,,,,,,,
1310,601986145459,135512,26121630,F17,14545,1,"2""Insul Conduit Bushing",Piece,1.52,,,,,,,,,,,
1311,601986145466,135512,26121630,F17,14546,1,"2-1/2""Insul Conduit Bushing",Piece,3.91,,,,,,,,,,,
1312,601986145473,135512,26121630,F17,14547,1,"3""Insul Conduit Bushing",Piece,5.55,,,,,,,,,,,
1313,601986145480,135512,26121630,F17,14548,1,"3-1/2""Insul Conduit Bushing",Piece,6.01,,,,,,,,,,,
1314,601986145497,135512,26121630,F17,14549,1,"4""Insul Conduit Bushing",Piece,6.22,,,,,,,,,,,
1315,601986145701,135512,26121630,F17,14570,1,"1/2""Insul Grnd Bushing w/Lug",Piece,1.94,,,,,,,,,,,
1316,601986145718,135512,26121630,F17,14571,1,"3/4""Insul Grnd Bushing w/Lug",Piece,2.11,,,,,,,,,,,
1317,601986145725,135512,26121630,F17,14572,1,"1""Insul Grnd Bushing w/Lug",Piece,2.43,,,,,,,,,,,
1318,601986145749,135512,26121630,F17,14574,1,"1-1/4""Insul Grnd Bushing w/Lug",Piece,2.93,,,,,,,,,,,
1319,601986145763,135512,26121630,F17,14576,1,"1-1/2""Insul Grnd Bushing w/Lug",Piece,3.10,,,,,,,,,,,
1320,601986145787,135512,26121630,F17,14578,1,"2""Insul Grnd Bushing w/Lug",Piece,3.90,,,,,,,,,,,
1321,601986145794,135512,26121630,F17,14579,1,"2-1/2""Insul Grnd Bushing w/Lug",Piece,7.00,,,,,,,,,,,
1322,601986145817,135512,26121630,F17,14581,1,"3""Insul Grnd Bushing w/Lug",Piece,8.64,,,,,,,,,,,
1323,601986145831,135512,26121630,F17,14583,1,"3-1/2""Insul Grnd Bushing w/Lug",Piece,9.69,,,,,,,,,,,
1324,601986145855,135512,26121630,F17,14585,1,"4""Insul Grnd Bushing w/Lug",Piece,10.53,,,,,,,,,,,
1325,601986146005,135512,,F16,14600,1,"Rigid Steel Nipp 1/2"" X CLOSE",Piece,0.59,,,,,,,,,,,
1326,601986146012,,,F16,14601,1,"Rigid Steel Nipple 1/2""X1-1/2""",Piece,0.72,,,,,,,,,,,
1327,601986146029,,,F16,14602,1,"Rigid Steel Nipple 1/2""X 2""",Piece,0.77,,,,,,,,,,,
1328,601986146036,,,F16,14603,1,"Rigid Steel Nipple 1/2""X 3""",Piece,1.05,,,,,,,,,,,
1329,601986146043,,,F16,14604,1,"Rigid Steel Nipple 1/2""X 4""",Piece,1.26,,,,,,,,,,,
1330,601986146104,,,F16,14610,1,Rigid Steel Nipple 3/4 X CLOSE,Piece,0.82,,,,,,,,,,,
1331,601986146111,,,F16,14611,1,"Rigid Steel Nipple 3/4""X 1-1/2""",Piece,0.88,,,,,,,,,,,
1332,601986146128,,,F16,14612,1,"Rigid Steel Nipple 3/4""X 2""",Piece,0.94,,,,,,,,,,,
1333,601986146135,,,F16,14613,1,"Rigid Steel Nipple 3/4""X 3""",Piece,1.07,,,,,,,,,,,
1334,601986146142,,,F16,14614,1,"Rigid Steel Nipple 3/4""X 4""",Piece,1.27,,,,,,,,,,,
1335,601986146159,,,F16,14615,1,"Rigid Steel Nipple 1""X CLOSE",Piece,1.10,,,,,,,,,,,
1336,601986146166,,,F16,14616,1,"Rigid Steel Nipple 1""X  2""",Piece,1.33,,,,,,,,,,,
1337,601986146173,,,F16,14617,1,"Rigid Steel Nipple 1""X 2 1/2""",Piece,1.57,,,,,,,,,,,
1338,601986146180,,,F16,14618,1,"Rigid Steel Nipple 1""X 3""",Piece,1.76,,,,,,,,,,,
1339,601986146197,,,F16,14619,1,"Rigid Steel Nipple 1"" X 4""",Piece,2.31,,,,,,,,,,,
1340,601986146203,,26121630,F21,14620,100,"3/4""x1/2""Reducing Washer",Piece,0.0530,,,,,,,,,,,
1341,601986146210,135512,26121630,F21,14621,100,"1""x1/2""Reducing Washer",Piece,0.0636,,,,,,,,,,,
1342,601986146227,135512,26121630,F21,14622,100,"1""x3/4""Reducing Washer",Piece,0.0954,,,,,,,,,,,
1343,601986146234,135512,26121630,F21,14623,50,"1-1/4""x1/2""Reducing Washer",Piece,0.1484,,,,,,,,,,,
1344,601986146241,102564,26121630,F21,14624,50,"1-1/4""x3/4""Reducing Washer",Piece,0.1484,,,,,,,,,,,
1345,601986146258,102564,26121630,F21,14625,50,"1-1/4""x1""Reducing Washer",Piece,0.1484,,,,,,,,,,,
1346,601986146265,102564,26121630,F21,14626,50,"1-1/2""x1/2""Reducing Washer",Piece,0.1908,,,,,,,,,,,
1347,601986146272,102564,26121630,F21,14627,50,"1-1/2""x3/4""Reducing Washer",Piece,0.1908,,,,,,,,,,,
1348,601986146289,102564,26121630,F21,14628,50,"1-1/2""x1""Reducing Washer",Piece,0.1908,,,,,,,,,,,
1349,601986146296,102564,26121630,F21,14629,50,"1-1/2""x1-1/4""Reducing Washer",Piece,0.2014,,,,,,,,,,,
1350,601986146302,142051,26121630,F21,14630,1,"2""x1/2""Reducing Washer",Piece,0.27,,,,,,,,,,,
1351,601986146319,142051,26121630,F21,14631,1,"2""x3/4""Reducing Washer",Piece,0.27,,,,,,,,,,,
1352,601986146326,142051,26121630,F21,14632,1,"2""x1""Reducing Washer",Piece,0.27,,,,,,,,,,,
1353,601986146333,142051,26121630,F21,14633,1,"2""x1-1/4""Reducing Washer",Piece,0.27,,,,,,,,,,,
1354,601986146340,102564,26121630,F21,14634,1,"2""x1-1/2""Reducing Washer",Piece,0.27,,,,,,,,,,,
1355,601986146357,102564,,F16,14635,1,"Rigd Steel Nipple 1-1/4"" X CLOSE",Piece,1.52,,,,,,,,,,,
1356,601986146364,,,F16,14636,1,"Rigid Steel Nipple 1-1/4"" X 2""",Piece,1.74,,,,,,,,,,,
1357,601986146371,,,F16,14637,1,"Rigid Steel Nipple 1-1/4"" X 3""",Piece,2.32,,,,,,,,,,,
1358,601986146388,,,F16,14638,1,"Rigid Steel Nipple 1-1/2"" XCLOSE",Piece,1.79,,,,,,,,,,,
1359,601986146395,,,F16,14639,1,"Rigid Steel Nipple 1-1/2"" X  2""",Piece,2.01,,,,,,,,,,,
1360,601986146401,,,F16,14640,1,"Rigd Stl Nppl 1-1/2"" X 3"" NIPPLE",Piece,2.69,,,,,,,,,,,
1361,601986146418,,,F16,14641,1,"Rigid Steel Nipple 1-1/2"" X 4""",Piece,3.98,,,,,,,,,,,
1362,601986146425,,,F16,14642,1,"Rigid Steel Nipple 2"" X CLOSE",Piece,2.63,,,,,,,,,,,
1363,601986146432,,,F16,14643,1,"Rigid Steel Nipple 2"" X 3""",Piece,3.63,,,,,,,,,,,
1364,601986146449,,,F16,14644,1,"Rigid Steel Nipple 2"" X 4""",Piece,4.03,,,,,,,,,,,
1365,601986146463,,,F16,14646,1,"Rigid Steel Nipple 2"" X 6""",Piece,6.39,,,,,,,,,,,
1366,601986146425,,,F16,14650,1,"Rigid Steel Nipple 1-1/2"" X 6""",Piece,4.85,,,,,,,,,,,
1367,601986146555,,,F16,14655,1,"Rigid Steel Nipple 3"" X CLOSE",Piece,7.76,,,,,,,,,,,
1368,601986146562,,,F16,14656,1,"Rigid Steel Nipple 3"" X 3""",Piece,8.42,,,,,,,,,,,
1369,601986146579,,,F16,14657,1,"Rigid Steel Nipple 3"" X 4""",Piece,10.03,,,,,,,,,,,
1370,601986146586,,,F16,14658,1,"Rigid Steel Nipple 3"" X 5""",Piece,11.45,,,,,,,,,,,
1371,601986146593,,,F16,14659,1,"Rigid Steel Nipple 3"" X 6""",Piece,14.19,,,,,,,,,,,
1372,601986146609,,26121630,F19,14660,1,"3/8""x1/2""Reducing Bushing",Piece,0.30,,,,,,,,,,,
1373,601986146616,102564,26121630,F19,14661,1,"3/4""x1/2""Reducing Bushing",Piece,0.30,,0.98,,,,,,,,,
1374,601986146623,102564,26121630,F19,14662,1,"1""x1/2""Reducing Bushing",Piece,0.46,,,,,,,,,,,
1375,601986146630,102564,26121630,F19,14663,1,"1""x3/4""Reducing Bushing",Piece,0.46,,,,,,,,,,,
1376,601986146647,102564,26121630,F19,14664,1,"1-1/4""x1/2""Reducing Bushing",Piece,1.62,,,,,,,,,,,
1377,601986146654,102564,26121630,F19,14665,1,"Steel Reducing Bushings 1-1/4"" x 3/4""",Piece,1.47,,,,,,,,,,,
1378,601986146661,102564,26121630,F19,14666,1,"1-1/4""x1""Reducing Bushing",Piece,1.54,,,,,,,,,,,
1379,601986146678,102564,26121630,F19,14667,1,"1-1/2""x1/2""Reducing Bushing",Piece,1.92,,,,,,,,,,,
1380,601986146685,102564,26121630,F19,14668,1,"1-1/2""x3/4""Reducing Bushing",Piece,2.06,,,,,,,,,,,
1381,601986146692,102564,26121630,F19,14669,1,"1-1/2""x1""Reducing Bushing",Piece,2.06,,,,,,,,,,,
1382,601986146708,102564,26121630,F19,14670,1,"1-1/2""x1-1/4""Reducing Bushing",Piece,2.06,,,,,,,,,,,
1383,601986146715,102564,26121630,F19,14671,1,"2""x1/2""Reducing Bushing",Piece,4.18,,,,,,,,,,,
1384,601986146722,102564,26121630,F19,14672,1,"2""x3/4""Reducing Bushing",Piece,4.18,,,,,,,,,,,
1385,601986146739,102564,26121630,F19,14673,1,"2""x1""Reducing Bushing",Piece,4.18,,,,,,,,,,,
1386,601986146746,102564,26121630,F19,14674,1,"2""x1-1/4""Reducing Bushing",Piece,4.67,,,,,,,,,,,
1387,601986146753,102564,26121630,F19,14675,1,"2""x1-1/2""Reducing Bushing",Piece,4.67,,,,,,,,,,,
1388,601986146760,102564,26121630,F19,14676,1,3x1/2 Steel Reducing Bushing,Piece,13.90,,,,,,,,,,,
1389,601986146777,102564,26121630,F19,14677,1,3x3/4 Steel Reducing Bushing,Piece,13.90,,,,,,,,,,,
1390,601986146784,102564,26121630,F19,14678,1,3x1 Steel Reducing Bushing,Piece,13.90,,,,,,,,,,,
1391,601986146791,102564,26121630,F19,14679,1,3x1.25 Steel Reducing Bushing,Piece,13.90,,,,,,,,,,,
1392,601986146807,102564,26121630,F19,14680,1,3x1.5 Steel Reducing Bushing,Piece,13.90,,,,,,,,,,,
1393,601986146814,102564,26121630,F19,14681,1,3x2 Steel Reducing Bushing,Piece,13.90,,,,,,,,,,,
1394,601986146821,102564,26121630,F19,14682,1,3x2.5 Steel Reducing Bushing,Piece,13.90,,,,,,,,,,,
1395,601986146838,102564,26121630,F19,14683,1,4x1/2 Steel Reducing Bushing,Piece,23.82,,,,,,,,,,,
1396,601986146845,102564,26121630,F19,14684,1,4x3/4 Steel Reducing Bushing,Piece,23.82,,,,,,,,,,,
1397,601986146852,102564,26121630,F19,14685,1,4x1 Steel Reducing Bushing,Piece,23.82,,,,,,,,,,,
1398,601986146869,102564,26121630,F19,14686,1,4x1.25 Steel Reducing Bushing,Piece,23.82,,,,,,,,,,,
1399,601986146876,102564,26121630,F19,14687,1,4x1.5 Steel Reducing Bushing,Piece,23.82,,,,,,,,,,,
1400,601986146883,102564,26121630,F19,14688,1,4x2 Steel Reducing Bushing,Piece,23.82,,,,,,,,,,,
1401,601986146890,102564,26121630,F19,14689,1,4x3 Steel Reducing Bushing,Piece,23.82,,,,,,,,,,,
1402,601986146913,102564,26121630,F16,14691,1,"Rigid Steel Nipple 4"" X CLOSE",Piece,11.66,,,,,,,,,,,
1403,601986146937,102564,26121630,F16,14693,1,"Rigid Steel Nipple 4"" X 4""",Piece,14.01,,,,,,,,,,,
1404,601986146951,102564,26121630,F16,14695,1,"Rigid Steel Nipple 4"" X 5""",Piece,16.89,,,,,,,,,,,
1405,601986146975,102564,26121630,F16,14697,1,"Rigid Steel Nipple 4"" X 6""",Piece,20.07,,,,,,,,,,,
1406,601986147002,102564,26121630,F18,14700,1,"2-1/2""x1""Reducing Bushing",Piece,6.63,,,,,,,,,,,
1407,601986147019,102564,26121630,F18,14701,1,"2-1/2""x1-1/4""Reducing Bushing",Piece,6.63,,,,,,,,,,,
1408,601986147026,102564,31201505,F18,14702,1,"2-1/2""x1-1/2""Reducing Bushing",Piece,10.59,,,,,,,,,,,
1409,601986147033,102564,31201505,F18,14703,1,"2-1/2""x2""Reducing Bushing",Piece,10.59,,,,,,,,,,,
1410,601986147040,102564,31201505,F18,14704,1,"3-1/2""x1-1/2""Reducing Bushing",Piece,19.64,,,,,,,,,,,
1411,601986147057,102564,31201505,F18,14705,1,"3-1/2""x2""Reducing Bushing",Piece,19.64,,,,,,,,,,,
1412,601986147064,102564,31201505,F18,14706,1,"3-1/2""x2-1/2""Reducing Bushing",Piece,19.64,,,,,,,,,,,
1413,601986147071,102564,39121431,F18,14707,1,"3-1/2""x3""Reducing Bushing",Piece,17.76,,,,,,,,,,,
1414,601986147088,102564,39121431,F18,14708,1,"4""x2-1/2""Reducing Bushing",Piece,19.36,,,,,,,,,,,
1415,601986147095,102564,39121431,F18,14709,1,"4""x3-1/2""Reducing Bushing",Piece,23.02,,,,,,,,,,,
1416,601986147200,102564,39121431,F21,14720,400,"1/2"" Zinc Locknut",Piece,0.0530,,,,,,,,,,,
1417,601986147217,102564,39121431,F21,14721,250,"3/4"" Zinc Locknut",Piece,0.0742,,,,,,,,,,,
1418,601986147224,102564,39121431,F21,14722,100,"1"" Zinc Locknut",Piece,0.1484,,,,,,,,,,,
1419,601986147309,102564,39121431,F22,14730,100,"1/2"" Steel Locknut",Piece,0.0629,,,,,,,,,,,
1420,601986147316,102564,39121431,F22,14731,100,"3/4"" Steel Locknut",Piece,0.0881,,,,,,,,,,,
1421,601986147323,102564,39121431,F22,14732,50,"1"" Steel Locknut",Piece,0.1179,,,,,,,,,,,
1422,601986147330,102564,39121431,F22,14733,1,"1-1/4"" Steel Locknut",Piece,0.20,,,,,,,,,,,
1423,601986147347,102564,39121431,F22,14734,1,"1-1/2"" Steel Locknut",Piece,0.31,,,,,,,,,,,
1424,601986147354,102564,39121431,F22,14735,1,"2"" Steel Locknut",Piece,0.35,,,,,,,,,,,
1425,601986147361,102564,39121431,F22,14736,1,"2-1/2"" Steel Locknut",Piece,0.60,,,,,,,,,,,
1426,601986147378,102564,39121431,F22,14737,1,"3"" Steel Locknut",Piece,0.78,,,,,,,,,,,
1427,601986147385,102589,39121431,F22,14738,1,"3-1/2"" Steel Locknut",Piece,1.12,,,,,,,,,,,
1428,601986147392,102589,39121431,F22,14739,1,"4"" Steel Locknut",Piece,1.07,,,,,,,,,,,
1429,601986147408,102589,39121431,F22,14740,1,"5"" Steel Locknut",Piece,7.69,,,,,,,,,,,
1430,601986147415,102589,39121431,F22,14741,1,"6"" Steel Locknut",Piece,8.69,,,,,,,,,,,
1431,601986147422,102589,39121431,F22,14742,100,"1/2""Grounding Locknut",Piece,0.4664,,,,,,,,,,,
1432,601986147439,102589,39121431,F22,14743,100,"3/4""Grounding Locknut",Piece,0.6572,,,,,,,,,,,
1433,601986147446,102589,39121431,F22,14744,50,"1""Grounding Locknut",Piece,0.9964,,,,,,,,,,,
1434,601986147453,102589,39121431,F22,14745,1,"1-1/4""Grounding Locknut",Piece,1.11,,,,,,,,,,,
1435,601986147460,102589,39121431,F22,14746,1,"1-1/2""Grounding Locknut",Piece,1.39,,,,,,,,,,,
1436,601986147477,102589,39131709,F22,14747,1,"2""Grounding Locknut",Piece,1.93,,,,,,,,,,,
1437,601986147484,145000,39131709,F22,14748,1,"2-1/2""Grounding Locknut",Piece,3.88,,,,,,,,,,,
1438,601986147491,145000,39131709,F22,14749,1,"3""Grounding Locknut",Piece,4.73,,,,,,,,,,,
1439,601986147507,145000,39131709,F22,14750,1,"3-1/2""Grounding Locknut",Piece,7.25,,,,,,,,,,,
1440,601986147514,145000,39131709,F22,14751,1,"4""Grounding Locknut",Piece,8.47,,,,,,,,,,,
1441,601986147545,145000,39131709,F22,14754,100,"1/2""Steel Sealing Locknut",Piece,0.6466,,,,,,,,,,,
1442,601986147552,145000,26121630,F22,14755,100,"3/4""Steel Sealing Locknut",Piece,0.7314,,,,,,,,,,,
1443,601986147569,145000,26121630,F22,14756,100,"1""Steel Sealing Locknut",Piece,1.0918,,,,,,,,,,,
1444,601986147576,145000,26121630,F22,14757,1,"1-1/4""Steel Sealing Locknut",Piece,1.86,,,,,,,,,,,
1445,601986147583,145000,26121630,F22,14758,1,"1-1/2""Steel Sealing Locknut",Piece,2.09,,,,,,,,,,,
1446,601986147590,145000,39131709,F22,14759,1,"2""Steel Sealing Locknut",Piece,2.66,,,,,,,,,,,
1447,601986147606,,,see website,14760,,"1/2"" Locknut NonUL",Piece,0.05,,,,,,,,,,,
1448,601986147613,,,see website,14761,,"3/4"" Locknut NonUL",Piece,0.07,,,,,,,,,,,
1449,601986147620,,,see website,14762,,"1"" Locknut NonUL",Piece,0.11,,,,,,,,,,,
1450,601986147637,,,see website,14763,,"1-1/4"" Locknut NonUL",Piece,0.16,,,,,,,,,,,
1451,601986147644,,,see website,14764,,"1-1/2"" Locknut NonUL",Piece,0.27,,,,,,,,,,,
1452,601986147651,,,see website,14765,,"2"" Locknut NonUL",Piece,0.32,,,,,,,,,,,
1453,601986147668,,,see website,14766,,"2-1/2"" Locknut NonUL",Piece,0.66,,,,,,,,,,,
1454,601986147675,,,see website,14767,,"3"" Locknut NonUL",Piece,0.85,,,,,,,,,,,
1455,601986147682,,,see website,14768,,"3-1/2"" Locknut NonUL",Piece,1.22,,,,,,,,,,,
1456,601986147699,,,see website,14769,,"4"" Locknut NonUL",Piece,1.43,,,,,,,,,,,
1457,601986147705,,,see website,14770,,"5"" Locknut NonUL",Piece,7.58,,,,,,,,,,,
1458,601986147712,,,see website,14771,,"6"" Locknut NonUL",Piece,8.56,,,,,,,,,,,
1459,601986147828,145000,39131709,F52,14782,1,"1/2""EMT/Rigid Clamp Back",Piece,0.45,,,,,,,,,,,
1460,601986147835,145000,39131709,F52,14783,1,"3/4""EMT/Rigid Clamp Back",Piece,0.54,,,,,,,,,,,
1461,601986147842,145000,39131709,F52,14784,1,"1""EMT/Rigid Clamp Back",Piece,0.84,,,,,,,,,,,
1462,601986147859,145000,39131709,F52,14785,1,"1-1/4""EMT/Rigid Clamp Back",Piece,0.91,,,,,,,,,,,
1463,601986147866,145000,39131709,F52,14786,1,"1-1/2""EMT/Rigid Clamp Back",Piece,1.65,,,,,,,,,,,
1464,601986147873,145000,39131709,F52,14787,1,"2""EMT/Rigid Clamp Back",Piece,2.44,,,,,,,,,,,
1465,601986147880,145000,39131709,F52,14788,1,"2-1/2""EMT/Rigid Clamp Back",Piece,3.52,,,,,,,,,,,
1466,601986147897,145000,39131709,F52,14789,1,"3""EMT/Rigid Clamp Back",Piece,6.99,,,,,,,,,,,
1467,601986147903,145000,39131709,F52,14790,1,"3-1/2""EMT/Rigid Clamp Back",Piece,7.11,,,,,,,,,,,
1468,601986147910,145000,39131709,F52,14791,1,"4""EMT/Rigid Clamp Back",Piece,9.64,,,,,,,,,,,
1469,601986147927,145000,39131709,F52,14792,1,"5""EMT/Rigid Clamp Back",Piece,30.01,,,,,,,,,,,
1470,601986147934,145000,39131709,F52,14793,1,"6""EMT/Rigid Clamp Back",Piece,44.56,,,,,,,,,,,
1471,601986148009,145000,39131709,F23,14800,1,"1/2"" Rigid Watertight Hub",Piece,2.75,,,,,,,,,,,
1472,601986148016,145000,39131709,F23,14801,1,"3/4"" Rigid Watertight Hub",Piece,2.99,,,,,,,,,,,
1473,601986148023,145000,39131709,F23,14802,1,"1"" Rigid Watertight Hub",Piece,4.04,,,,,,,,,,,
1474,601986148030,102589,39131709,F23,14803,1,"1-1/4"" Rigid Watertight Hub",Piece,4.88,,,,,,,,,,,
1475,601986148047,102589,39131709,F23,14804,1,"1-1/2"" Rigid Watertight Hub",Piece,5.73,,,,,,,,,,,
1476,601986148054,102589,39131709,F23,14805,1,"2"" Rigid Watertight Hub",Piece,7.72,,,,,,,,,,,
1477,601986148061,102589,39131709,F23,14806,1,"2-1/2"" Rigid Watertight Hub",Piece,15.65,,,,,,,,,,,
1478,601986148078,102589,39131709,F23,14807,1,"3"" Rigid Watertight Hub",Piece,20.78,,,,,,,,,,,
1479,601986148085,145000,39131709,F23,14808,1,"3-1/2"" Rigid Watertight Hub",Piece,29.36,,,,,,,,,,,
1480,601986148092,145000,39131709,F23,14809,1,"4"" Rigid Watertight Hub",Piece,35.87,,,,,,,,,,,
1481,601986148108,145000,39131709,F23,14810,1,"1/2""Hub w/Bonding Screw",Piece,4.13,,,,,,,,,,,
1482,601986148115,145000,39131709,F23,14811,1,"3/4""Hub w/Bonding Screw",Piece,4.79,,,,,,,,,,,
1483,601986148122,145000,39131709,F23,14812,1,"1""Hub w/Bonding Screw",Piece,5.76,,,,,,,,,,,
1484,601986148139,145000,39131709,F23,14813,1,"1-1/4""Hub w/Bonding Screw",Piece,7.39,,,,,,,,,,,
1485,601986148146,145000,39131709,F23,14814,1,"1-1/2""Hub w/Bonding Screw",Piece,8.26,,,,,,,,,,,
1486,601986148153,145000,39131709,F23,14815,1,"2""Hub w/Bonding Screw",Piece,10.67,,,,,,,,,,,
1487,601986148160,145000,39131709,F23,14816,1,"2-1/2""Hub w/Bonding Screw",Piece,21.51,,,,,,,,,,,
1488,601986148177,145000,39131709,F23,14817,1,"3""Hub w/Bonding Screw",Piece,28.78,,,,,,,,,,,
1489,601986148184,145000,39131709,F23,14818,1,"3-1/2""Hub w/Bonding Screw",Piece,37.62,,,,,,,,,,,
1490,601986148191,145000,39131709,F23,14819,1,"4""Hub w/Bonding Screw",Piece,50.19,,,,,,,,,,,
1491,601986148504,145000,39131709,F24,14850,1,"1/2""EMT Set Screw Conn Zinc",Piece,0.22,,,,,,,,,,,
1492,601986148511,145000,39131709,F24,14851,1,"3/4""EMT Set Screw Conn Zinc",Piece,0.37,,,,,,,,,,,
1493,601986148528,145000,39131709,F24,14852,1,"1""EMT Set Screw Conn Zinc",Piece,0.59,,,,,,,,,,,
1494,601986148535,145000,39131709,F24,14853,1,"1-1/4""EMT Set Screw Conn Zinc",Piece,1.06,,,,,,,,,,,
1495,601986148542,145000,39131709,F24,14854,1,"1-1/2""EMT Set Screw Conn Zinc",Piece,1.47,,,,,,,,,,,
1496,601986148559,145000,39131709,F24,14855,1,"2""EMT Set Screw Conn Zinc",Piece,1.97,,,,,,,,,,,
1497,601986148566,145000,39131709,F24,14856,1,"2-1/2""EMT Set Screw Conn Zinc",Piece,5.05,,,,,,,,,,,
1498,601986148573,145000,39131709,F24,14857,1,"3""EMT Set Screw Conn Zinc",Piece,5.50,,,,,,,,,,,
1499,601986148580,145000,39131709,F24,14858,1,"3-1/2""EMT Set Screw Conn Zinc",Piece,6.73,,,,,,,,,,,
1500,601986148597,145000,39131709,F24,14859,1,"4""EMT Set Screw Conn Zinc",Piece,7.59,,,,,,,,,,,
1501,601986148603,145000,39131709,F24,14860,1,"1/2""EMT Insul Set Screw Conn",Piece,0.29,,,,,,,,,,,
1502,601986148610,145000,39131709,F24,14861,1,"3/4""EMT Insul Set Screw Conn",Piece,0.49,,,,,,,,,,,
1503,601986148627,145000,39131709,F24,14862,1,"1""EMT Insul Set Screw Conn",Piece,0.85,,,,,,,,,,,
1504,601986148634,145000,39131709,F24,14863,1,"1-1/4""EMT Insul Set Screw Conn",Piece,1.56,,,,,,,,,,,
1505,601986148641,145000,39131709,F24,14864,1,"1-1/2""EMT Insul Set Screw Conn",Piece,1.94,,,,,,,,,,,
1506,601986148658,145000,39131709,F24,14865,1,"2""EMT Insul Set Screw Conn",Piece,2.57,,,,,,,,,,,
1507,601986148665,145000,39131709,F24,14866,1,"2-1/2""EMT Insul Set Screw Conn",Piece,6.63,,,,,,,,,,,
1508,601986148672,145000,39131709,F24,14867,1,"3""EMT Insul Set Screw Conn",Piece,7.72,,,,,,,,,,,
1509,601986148689,145000,39131709,F24,14868,1,"3-1/2""EMT Insul Set Screw Conn",Piece,9.25,,,,,,,,,,,
